384, 1037.55, 1037.55, 359511.00
385, 1037.55, 1037.55, 359989.00
386, 1037.55, 1037.55, 360912.00
387, 1037.55, 1037.55, 361303.00
387, 1037.55, 1037.55, 361519.00
388, 1037.55, 1037.55, 361435.00
389, 1037.55, 1037.55, 361341.00
390, 1037.55, 1037.55, 362288.00
391, 1037.55, 1037.55, 362545.00
391, 1037.55, 1037.55, 362528.00
392, 1037.55, 1037.55, 362895.00
393, 1037.55, 1037.55, 363355.00
394, 1037.55, 1037.55, 364097.00
395, 1037.55, 1037.55, 364230.00
396, 1037.55, 1037.55, 364286.00
396, 1037.55, 1037.55, 365311.00
397, 1037.55, 1037.55, 366000.00
398, 1037.55, 1037.55, 366053.00
399, 1037.55, 1037.55, 365991.00
400, 1037.55, 1037.55, 365915.00
400, 1037.55, 1037.55, 366781.00
401, 1037.55, 1037.55, 367117.00
402, 1037.55, 1037.55, 367212.00
403, 1037.55, 1037.55, 367623.00
404, 1037.55, 1037.55, 368085.00
404, 1037.55, 1037.55, 368648.00
405, 1037.55, 1037.55, 368515.00
406, 1037.55, 1037.55, 369634.00
407, 1037.55, 1037.55, 369326.00
408, 1037.55, 1037.55, 368890.00
408, 1037.55, 1037.55, 369360.00
409, 1037.55, 1037.55, 369462.00
410, 1037.55, 1037.55, 370651.00
411, 1037.55, 1037.55, 371324.00
412, 1037.55, 1037.55, 371212.00
412, 1037.55, 1037.55, 371159.00
413, 1037.55, 1037.55, 371151.00
414, 1037.55, 1037.55, 371686.00
415, 1037.55, 1037.55, 372074.00
416, 1037.55, 1037.55, 372370.00
416, 1037.55, 1037.55, 372275.00
417, 1037.55, 1037.55, 372554.00
418, 1037.55, 1037.55, 372966.00
419, 1037.55, 1037.55, 373578.00
420, 1037.55, 1037.55, 373940.00
420, 1037.55, 1037.55, 374265.00
421, 1037.55, 1037.55, 374630.00
422, 1037.55, 1037.55, 374587.00
423, 1037.55, 1037.55, 374498.00
424, 1037.55, 1037.55, 376339.00
424, 1037.55, 1037.55, 376344.00
425, 1037.55, 1037.55, 376774.00
426, 1037.55, 1037.55, 376916.00
427, 1037.55, 1037.55, 377133.00
428, 1037.55, 1037.55, 377911.00
428, 1037.55, 1037.55, 378345.00
429, 1037.55, 1037.55, 378613.00
430, 1037.55, 1037.55, 379204.00
431, 1037.55, 1037.55, 379647.00
432, 1037.55, 1037.55, 379991.00
432, 1037.55, 1037.55, 380561.00
433, 1037.55, 1037.55, 380537.00
434, 1037.55, 1037.55, 380630.00
435, 1037.55, 1037.55, 381047.00
436, 1037.55, 1037.55, 381243.00
436, 1037.55, 1037.55, 380924.00
437, 1037.55, 1037.55, 382152.00
438, 1037.55, 1037.55, 382382.00
439, 1037.55, 1037.55, 382716.00
440, 1037.55, 1037.55, 382631.00
440, 1037.55, 1037.55, 382841.00
441, 1037.55, 1037.55, 383410.00
442, 1037.55, 1037.55, 384181.00
443, 1037.55, 1037.55, 384375.00
444, 1037.55, 1037.55, 384486.00
444, 1037.55, 1037.55, 384566.00
445, 1037.55, 1037.55, 384534.00
446, 1037.55, 1037.55, 385063.00
447, 1037.55, 1037.55, 385192.00
448, 1037.55, 1037.55, 385441.00
448, 1037.55, 1037.55, 385358.00
449, 1037.55, 1037.55, 385704.00
450, 1037.55, 1037.55, 385566.00
451, 1037.55, 1037.55, 385558.00
452, 1037.55, 1037.55, 385832.00
452, 1037.55, 1037.55, 386157.00
453, 1037.55, 1037.55, 386242.00
454, 1037.55, 1037.55, 386367.00
455, 1037.55, 1037.55, 386594.00
456, 1037.55, 1037.55, 386533.00
456, 1037.55, 1037.55, 386467.00
457, 1037.55, 1037.55, 386663.00
458, 1037.55, 1037.55, 386612.00
459, 1037.55, 1037.55, 386559.00
460, 1037.55, 1037.55, 386663.00
460, 1037.55, 1037.55, 386674.00
461, 1037.55, 1037.55, 386538.00
462, 1037.55, 1037.55, 386686.00
463, 1037.55, 1037.55, 386660.00
464, 1037.55, 1037.55, 386750.00
464, 1037.55, 1037.55, 386528.00
465, 1037.55, 1037.55, 386727.00
466, 1037.55, 1037.55, 386796.00
467, 1037.55, 1037.55, 386620.00
468, 1037.55, 1037.55, 386826.00
468, 1037.55, 1037.55, 386729.00
469, 1037.55, 1037.55, 386724.00
470, 1037.55, 1037.55, 386697.00
471, 1037.55, 1037.55, 386733.00
472, 1037.55, 1037.55, 386774.00
472, 1037.55, 1037.55, 386596.00
473, 1037.55, 1037.55, 386762.00
474, 1037.55, 1037.55, 386797.00
475, 1037.55, 1037.55, 386676.00
476, 1037.55, 1037.55, 386752.00
477, 1037.55, 1037.55, 386774.00
477, 1037.55, 1037.55, 386618.00
478, 1037.55, 1037.55, 386697.00
479, 1037.55, 1037.55, 386839.00
480, 1037.55, 1037.55, 386754.00
481, 1037.55, 1037.55, 386743.00
481, 1037.55, 1037.55, 386828.00
482, 1037.55, 1037.55, 386875.00
483, 1037.55, 1037.55, 386113.00
484, 1037.55, 1037.55, 385318.00
485, 1037.55, 1037.55, 385302.00
485, 1037.55, 1037.55, 385893.00
486, 1037.55, 1037.55, 385650.00
487, 1037.55, 1037.55, 386115.00
488, 1037.55, 1037.55, 386075.00
489, 1037.55, 1037.55, 385996.00
489, 1037.55, 1037.55, 386018.00
490, 1037.55, 1037.55, 386120.00
491, 1037.55, 1037.55, 386104.00
